IT8.7/1
ORIGINATOR	"Wolf Faust"
DESCRIPTOR	"Velvia 100, 100F, Astia 100F, Provia 400X and Sensia 100 (Emul. 687 or higher), Type 3, L* a* b* (light D50, viewing angle 2)"
MANUFACTURER	"Wolf Faust - http://www.coloraid.de"
CREATED	"May 04, 2013"
DIFFUSE_GEOMETRY	"opal"
SERIAL	"N130501 Batch Average Data"
MATERIAL	"Fujichrome Velvia 100(F) + Provia 400X + Sensia 100 + Astia 100F (N3)"
Note: XYZ/Lab/LCh data was calculated from the spectral data below and may differ from mean XYZ/Lab/LCh data provided elsewhere.
ID	Name	X	Y	Z	L	a	b	C	h	380nm	390nm	400nm	410nm	420nm	430nm	440nm	450nm	460nm	470nm	480nm	490nm	500nm	510nm	520nm	530nm	540nm	550nm	560nm	570nm	580nm	590nm	600nm	610nm	620nm	630nm	640nm	650nm	660nm	670nm	680nm	690nm	700nm	710nm	720nm	730nm	740nm	750nm	760nm	770nm	780nm
183	I7   	 12.11	 12.54	 23.20	 42.06	  0.14	-30.92	 30.92	 270.27	0.01008939	0.01670877	0.09210971	0.21131775	0.26062955	0.26954965	0.26966882	0.27418360	0.28855155	0.30856818	0.32369845	0.31613107	0.27688775	0.22177346	0.17170289	0.13239955	0.10345306	0.08483134	0.07745840	0.08182588	0.09597717	0.11160827	0.11769976	0.11253946	0.10254426	0.09209075	0.08352359	0.07955580	0.08262312	0.09692099	0.12881710	0.18458592	0.26654950	0.36639577	0.47148400	0.56891146	0.65384786	0.72202937	0.77701892	0.81847769	0.85291834
184	I8   	 12.93	 12.73	 42.32	 42.35	  4.42	-59.48	 59.65	 274.25	0.01858882	0.02698141	0.13450887	0.33281962	0.45849869	0.52511868	0.55877232	0.56982308	0.56404450	0.53516132	0.48486761	0.41783976	0.33690202	0.25765936	0.19454890	0.14711713	0.11235910	0.08922271	0.07733292	0.07527436	0.07874359	0.07974906	0.07275653	0.06105831	0.05048135	0.04220357	0.03609916	0.03293677	0.03388447	0.04147398	0.06069242	0.09919388	0.16456573	0.25608008	0.36386405	0.47328010	0.57417703	0.65871128	0.72821082	0.78173422	0.82571100
185	I9   	 29.58	 30.95	 29.08	 62.47	 -1.02	 -5.98	  6.07	 260.32	0.01140808	0.01983324	0.10950933	0.24972239	0.30592857	0.31528292	0.31618679	0.32454855	0.34812551	0.38512538	0.42667120	0.45114554	0.44171028	0.40764904	0.36624748	0.32217416	0.28213035	0.25477206	0.24488248	0.25414988	0.28034041	0.31225250	0.33293626	0.33425860	0.32247607	0.30582012	0.29317078	0.29180312	0.30323633	0.33139667	0.38101141	0.45087636	0.53374164	0.61555676	0.68881473	0.74816271	0.79633191	0.83238757	0.86110880	0.88186663	0.90019865
186	I10  	 29.71	 30.88	 32.79	 62.41	 -0.24	-11.85	 11.85	 268.83	0.01317780	0.02197391	0.11961178	0.27703509	0.34691009	0.36465065	0.36977043	0.37903921	0.40055661	0.43131192	0.46223865	0.47462051	0.45477688	0.41364340	0.36814963	0.32193458	0.28074225	0.25274479	0.24235040	0.25099800	0.27617216	0.30672004	0.32583944	0.32589944	0.31331412	0.29635706	0.28341508	0.28159338	0.29250184	0.32021793	0.36969504	0.43995762	0.52396894	0.60747880	0.68267851	0.74392813	0.79355862	0.83050227	0.85987271	0.88100666	0.89964223
187	I11  	 29.75	 30.88	 36.31	 62.41	 -0.11	-16.93	 16.93	 269.64	0.01489737	0.02393535	0.12842022	0.30155156	0.38479571	0.41150031	0.42132455	0.43158566	0.45071980	0.47457597	0.49485433	0.49612481	0.46753437	0.42090818	0.37241687	0.32446933	0.28224093	0.25353477	0.24231049	0.24974989	0.27308844	0.30095257	0.31711034	0.31486319	0.30104023	0.28352338	0.27011562	0.26767002	0.27787413	0.30490362	0.35390913	0.42424068	0.50906039	0.59425936	0.67135805	0.73469555	0.78611075	0.82482056	0.85540596	0.87744066	0.89683122
188	I12  	 29.70	 30.56	 50.29	 62.13	  0.91	-34.86	 34.87	 271.50	0.02040940	0.03135760	0.16077483	0.39301555	0.53157240	0.59933654	0.63300102	0.64763256	0.65187784	0.64011577	0.61277047	0.57043400	0.51049809	0.44496111	0.38591517	0.33169178	0.28541658	0.25352329	0.23885350	0.24150369	0.25720342	0.27436767	0.27919256	0.26850528	0.25039814	0.23131408	0.21680342	0.21225249	0.21970896	0.24368704	0.29007123	0.35973748	0.44757242	0.53950229	0.62553085	0.69797594	0.75754575	0.80293916	0.83909412	0.86524770	0.88784070
189	I13  	 30.54	 44.33	 54.23	 72.45	-40.40	-21.38	 45.71	 207.88	0.02151932	0.03144432	0.15549183	0.37988430	0.51790744	0.59214931	0.63713230	0.66661634	0.68971684	0.70321662	0.70909445	0.70698399	0.69328827	0.67728763	0.66115507	0.62948609	0.58503236	0.53770058	0.48255865	0.41419886	0.33617426	0.25972853	0.19441615	0.14574233	0.11371575	0.09265268	0.07869396	0.07166986	0.07247861	0.08421644	0.11271045	0.16475784	0.24438884	0.34511974	0.45417612	0.55725362	0.64754978	0.71986716	0.77759545	0.82042479	0.85537191
190	I14  	 30.44	 16.42	 39.63	 47.52	 66.67	-47.10	 81.63	 324.76	0.01747883	0.02833173	0.15426483	0.37920176	0.50931091	0.56295019	0.57464747	0.55980311	0.52555381	0.46550945	0.38324118	0.29037696	0.19798018	0.12412081	0.07795807	0.05251679	0.03864712	0.03206626	0.03324265	0.04697689	0.08541107	0.16282043	0.27542484	0.39271421	0.48703549	0.55522498	0.61359223	0.67500565	0.73037494	0.77289784	0.80521197	0.83016140	0.85118299	0.86695917	0.88127107	0.89206474	0.90274923	0.91050938	0.91850212	0.92359353	0.93099716
191	I15  	 59.72	 62.52	  6.57	 83.19	 -1.34	 84.97	 84.98	 90.90	0.00057154	0.00331436	0.02450405	0.04261433	0.03622437	0.02699043	0.02301404	0.02491360	0.03525809	0.06285895	0.12486460	0.22821859	0.35228557	0.46872012	0.55946887	0.61194554	0.63562409	0.65130744	0.66298809	0.66918870	0.67749890	0.69789177	0.72459528	0.74092915	0.74446598	0.74458383	0.75864393	0.79356990	0.83092841	0.85805987	0.87612191	0.88910571	0.90013408	0.90801918	0.91571340	0.92124039	0.92743008	0.93181364	0.93669481	0.93940804	0.94402916
192	I16  	  3.16	  3.43	  2.94	 21.71	 -2.47	 -0.77	  2.59	 197.34	0.00177259	0.00325355	0.01920418	0.03507648	0.03197225	0.02502662	0.02139319	0.02186266	0.02748584	0.04064297	0.06189910	0.08062373	0.08149658	0.06592623	0.04756454	0.03349933	0.02398519	0.01824122	0.01646604	0.01916414	0.02682396	0.03672448	0.04279090	0.04275153	0.03941159	0.03520341	0.03126879	0.02922776	0.03065452	0.03825229	0.05703806	0.09473098	0.15921628	0.25039270	0.35872425	0.46950955	0.57197095	0.65812306	0.72855958	0.78262793	0.82703464
193	I17  	 19.92	 10.42	  1.94	 38.58	 60.30	 36.84	 70.67	 31.42	0.00046100	0.00195648	0.01682413	0.02923066	0.02427070	0.01728470	0.01376158	0.01363625	0.01728211	0.02639622	0.04164057	0.05460497	0.05351317	0.04058350	0.02737842	0.01873533	0.01369018	0.01133463	0.01238303	0.02027658	0.04523774	0.10440106	0.20437291	0.32232156	0.42695445	0.50749479	0.57545348	0.64291002	0.70238304	0.74822233	0.78344046	0.81116788	0.83447601	0.85234651	0.86819208	0.88073163	0.89293658	0.90247996	0.91183161	0.91832179	0.92682919
194	I18  	 22.02	 36.34	  6.63	 66.78	-51.18	 56.44	 76.19	 132.20	0.00221496	0.00421914	0.02388505	0.04238331	0.03785934	0.02969047	0.02614816	0.02852225	0.03961710	0.06832833	0.12988436	0.22753244	0.33845572	0.43611210	0.50444813	0.53092256	0.52255503	0.49671458	0.45642660	0.40036691	0.33266268	0.26344096	0.20180195	0.15416178	0.12190990	0.10032183	0.08593458	0.07882510	0.07992495	0.09261834	0.12277518	0.17684925	0.25804865	0.35900691	0.46656903	0.56735787	0.65489714	0.72517603	0.78127465	0.82324042	0.85750429
195	I19  	  9.47	  7.00	 37.31	 31.80	 24.64	-71.09	 75.23	 289.12	0.01718161	0.02474140	0.12442510	0.30997561	0.42978078	0.49314821	0.52156144	0.52389782	0.50462443	0.45794490	0.38783083	0.30450143	0.21719056	0.14321167	0.09341429	0.06298495	0.04428146	0.03325641	0.02873299	0.03020880	0.03640069	0.04269079	0.04349949	0.03912135	0.03356883	0.02854029	0.02450895	0.02235656	0.02318083	0.02905819	0.04462746	0.07717794	0.13542987	0.22135908	0.32712411	0.43844020	0.54372621	0.63371801	0.70850462	0.76650272	0.81428855
196	I20  	  5.62	  6.77	 14.29	 31.27	 -9.92	-29.98	 31.57	 251.69	0.00663305	0.01109608	0.06147750	0.13592742	0.15987130	0.15852843	0.15512924	0.15863377	0.17281128	0.19598290	0.21900120	0.22232776	0.19477203	0.15059233	0.11028992	0.08004808	0.05868969	0.04496086	0.03856898	0.03894956	0.04372071	0.04732600	0.04490343	0.03828689	0.03167481	0.02631694	0.02225097	0.02010195	0.02078440	0.02620958	0.04064800	0.07126850	0.12699768	0.21057964	0.31482512	0.42585109	0.53177887	0.62312494	0.69956209	0.75932456	0.80866947
197	I21  	  9.26	 12.58	 25.18	 42.13	-21.59	-34.42	 40.63	 237.89	0.01124409	0.01689598	0.08854670	0.20624985	0.26141307	0.27849310	0.28571921	0.29567676	0.31449404	0.33867250	0.35885422	0.35782091	0.32474446	0.27282022	0.22087764	0.17444545	0.13595738	0.10784371	0.09060566	0.08217405	0.07712657	0.06864342	0.05500189	0.04135701	0.03160104	0.02504785	0.02053211	0.01815512	0.01849620	0.02319989	0.03623669	0.06463836	0.11750657	0.19862365	0.30186092	0.41344583	0.52104016	0.61448353	0.69288924	0.75447517	0.80494577
198	I22  	  0.47	  0.58	  0.20	  5.24	 -3.62	  5.29	  6.42	 124.40	0.00084710	0.00034049	0.00161219	0.00205314	0.00121636	0.00060748	0.00047367	0.00048636	0.00080557	0.00179837	0.00476008	0.01008183	0.01395386	0.01306982	0.00972870	0.00657801	0.00436452	0.00302828	0.00259692	0.00308973	0.00462715	0.00650307	0.00722747	0.00662865	0.00564016	0.00469162	0.00388176	0.00337617	0.00356165	0.00501179	0.00967706	0.02198109	0.05074573	0.10604067	0.19099373	0.29792287	0.41301798	0.52142939	0.61713614	0.69515090	0.76015329
199	J1   	  1.00	  0.86	  1.78	  7.74	  6.53	-14.79	 16.16	 293.83	0.00191911	0.00300556	0.01506385	0.02724463	0.02472820	0.01920245	0.01610294	0.01594294	0.01900873	0.02576470	0.03429999	0.03699398	0.02921428	0.01744780	0.00929010	0.00513467	0.00310069	0.00208352	0.00186110	0.00255297	0.00465856	0.00821027	0.01144597	0.01273385	0.01242274	0.01137595	0.01006191	0.00935729	0.01002681	0.01344522	0.02270382	0.04415726	0.08756679	0.15938803	0.25694335	0.36801793	0.47938462	0.57904634	0.66409464	0.73167519	0.78747394
200	J2   	  1.19	  0.82	  3.38	  7.37	 14.91	-28.65	 32.30	 297.50	0.00277145	0.00466319	0.02485759	0.04952927	0.05070566	0.04364973	0.03852666	0.03745215	0.04061731	0.04666909	0.05050126	0.04447314	0.02925365	0.01488807	0.00697724	0.00352735	0.00198149	0.00127159	0.00117529	0.00173352	0.00340652	0.00650818	0.00977569	0.01147865	0.01162034	0.01088948	0.00975705	0.00909023	0.00968043	0.01304206	0.02231200	0.04379419	0.08714581	0.15889668	0.25632854	0.36716808	0.47832327	0.57765184	0.66257224	0.73014366	0.78598730
201	J3   	  1.56	  0.91	  6.10	  8.25	 22.02	-42.12	 47.52	 297.60	0.00395971	0.00649954	0.03693879	0.07967130	0.08987971	0.08458347	0.07841121	0.07588823	0.07747326	0.07965613	0.07519201	0.05844501	0.03490818	0.01656699	0.00743134	0.00366883	0.00206807	0.00131464	0.00115427	0.00162285	0.00308978	0.00563861	0.00811218	0.00920330	0.00906916	0.00832722	0.00731178	0.00676661	0.00719378	0.00982303	0.01736046	0.03556455	0.07415916	0.14081409	0.23454707	0.34424865	0.45637240	0.55827337	0.64632264	0.71715239	0.77580500
202	J4   	  2.14	  1.00	 11.54	  8.97	 32.97	-60.76	 69.12	 298.49	0.00643239	0.00933258	0.04894139	0.11640107	0.15082573	0.16155802	0.16282749	0.16069863	0.15612231	0.14365145	0.11786179	0.08077272	0.04418005	0.01990829	0.00862754	0.00409063	0.00220096	0.00129026	0.00099106	0.00108901	0.00144077	0.00166574	0.00152423	0.00127999	0.00105907	0.00090440	0.00072008	0.00060909	0.00060641	0.00082675	0.00185318	0.00544793	0.01697927	0.04673603	0.10548117	0.19519781	0.30626960	0.42200264	0.53099457	0.62462607	0.70391624
203	J5   	  7.43	  7.31	  8.63	 32.51	  3.63	-10.59	 11.19	 288.92	0.00432044	0.00793629	0.04565899	0.09367088	0.09967053	0.08996016	0.08307403	0.08427887	0.09599985	0.11936053	0.14913325	0.16640401	0.15487047	0.12330506	0.09144424	0.06730327	0.05061786	0.04047879	0.03756300	0.04314103	0.05795954	0.07760042	0.09171065	0.09490604	0.09080743	0.08393540	0.07734027	0.07446100	0.07791168	0.09221149	0.12370983	0.17890914	0.26056279	0.36072586	0.46666697	0.56534969	0.65137316	0.72054661	0.77617104	0.81797989	0.85281648
204	J6   	  7.99	  7.14	 12.39	 32.11	 10.57	-23.35	 25.63	 294.37	0.00594477	0.01075063	0.06104992	0.13173351	0.14965879	0.14318759	0.13624504	0.13695540	0.14837225	0.16857563	0.18833881	0.18893479	0.16073648	0.11894905	0.08346167	0.05925966	0.04371060	0.03460904	0.03226053	0.03795826	0.05300214	0.07393147	0.09060478	0.09636458	0.09398197	0.08789571	0.08164421	0.07895226	0.08276378	0.09774009	0.13045515	0.18711937	0.27000826	0.37059645	0.47624469	0.57398524	0.65888443	0.72679498	0.78121158	0.82190295	0.85572408
205	J7   	  8.70	  7.19	 16.94	 32.23	 16.40	-34.82	 38.49	 295.22	0.00837123	0.01389953	0.07702611	0.17335338	0.20798126	0.20862394	0.20348174	0.20348169	0.21204847	0.22457514	0.22986268	0.21242243	0.16918675	0.11899538	0.08052589	0.05586761	0.04061190	0.03195013	0.02982526	0.03545157	0.05038542	0.07167027	0.08930393	0.09617858	0.09453487	0.08889232	0.08280498	0.08015762	0.08407794	0.09929606	0.13236833	0.18945894	0.27276560	0.37348077	0.47893897	0.57625454	0.66069615	0.72807286	0.78224562	0.82272581	0.85636095
206	J8   	 11.43	  7.11	 36.94	 32.05	 38.50	-70.15	 80.02	 298.76	0.01733780	0.02587181	0.13268386	0.32915926	0.45179508	0.51139746	0.53260950	0.52622439	0.49739408	0.44058061	0.36103526	0.27139175	0.18323114	0.11336245	0.06982260	0.04552325	0.03186953	0.02447660	0.02269848	0.02744434	0.04039214	0.05954436	0.07608503	0.08316572	0.08227550	0.07741981	0.07190586	0.06938493	0.07289003	0.08687771	0.11786965	0.17251183	0.25399629	0.35456137	0.46152020	0.56145735	0.64866527	0.71864786	0.77486016	0.81699793	0.85187801
207	J9   	 24.49	 25.11	 23.48	 57.18	  1.20	 -5.37	  5.51	 282.60	0.00959127	0.01685446	0.09413163	0.21018304	0.25051441	0.25167333	0.24841204	0.25442361	0.27648271	0.31357894	0.35706567	0.38391618	0.37535861	0.34006267	0.29727729	0.25461255	0.21780095	0.19320126	0.18519882	0.19614951	0.22456625	0.25965818	0.28399184	0.28879971	0.28001053	0.26582932	0.25433107	0.25268189	0.26305895	0.29006260	0.33903575	0.40982168	0.49596470	0.58301731	0.66238437	0.72752828	0.78051723	0.82034722	0.85215206	0.87515133	0.89503691
208	J10  	 25.40	 25.03	 27.49	 57.10	  5.44	-12.61	 13.73	 293.35	0.01118905	0.01935924	0.10669421	0.24326293	0.29829604	0.30712729	0.30706555	0.31350964	0.33340145	0.36400448	0.39532006	0.40683523	0.38402733	0.33863840	0.29027026	0.24536405	0.20823258	0.18405182	0.17682422	0.18904293	0.21996262	0.25917539	0.28843072	0.29737597	0.29114702	0.27835090	0.26772140	0.26693053	0.27820218	0.30606583	0.35571490	0.42661565	0.51199750	0.59739899	0.67455386	0.73740383	0.78838805	0.82657661	0.85697656	0.87887149	0.89793102
209	J11  	 26.31	 25.13	 31.41	 57.21	  8.75	-18.73	 20.68	 295.04	0.01313796	0.02182053	0.11809646	0.27397750	0.34391546	0.36171572	0.36574482	0.37243872	0.38931401	0.41188551	0.43038307	0.42762039	0.39286726	0.33962016	0.28712791	0.24055135	0.20308484	0.17910296	0.17227365	0.18531214	0.21781930	0.25957517	0.29199976	0.30372149	0.29929791	0.28745487	0.27751261	0.27737943	0.28927901	0.31768829	0.36773086	0.43853470	0.52304718	0.60695695	0.68233438	0.74348107	0.79301840	0.83012312	0.85965892	0.88077215	0.89936636
210	J12  	 29.69	 25.25	 47.68	 57.32	 21.59	-40.17	 45.61	 298.26	0.02031229	0.03116519	0.16086970	0.39344777	0.53081467	0.59503302	0.62272616	0.62950213	0.62346607	0.59807585	0.55379240	0.49299487	0.41590846	0.33720383	0.27214334	0.22097902	0.18303483	0.15993070	0.15446303	0.16969023	0.20675192	0.25685027	0.30017774	0.32182182	0.32418147	0.31630658	0.30913533	0.31166514	0.32591188	0.35592735	0.40659252	0.47597748	0.55661436	0.63467422	0.70377873	0.75938557	0.80446257	0.83806517	0.86518055	0.88447843	0.90210218
211	J13  	 28.77	 42.66	 53.75	 71.32	-42.27	-22.81	 48.03	 208.35	0.02150497	0.03152011	0.15312766	0.37384106	0.51064125	0.58527936	0.63101462	0.66122610	0.68476460	0.69824727	0.70384515	0.70127126	0.68695630	0.67000234	0.65245398	0.61880078	0.57197061	0.52152867	0.46297922	0.39171988	0.31168281	0.23446124	0.17022115	0.12395382	0.09454647	0.07580870	0.06355616	0.05728013	0.05772625	0.06773062	0.09292594	0.14038310	0.21579910	0.31457526	0.42468852	0.53114491	0.62590651	0.70274512	0.76462427	0.81076324	0.84811491
212	J14  	 28.03	 14.20	 37.42	 44.52	 70.35	-49.31	 85.91	 324.97	0.01709871	0.02762293	0.14963834	0.36807976	0.49480974	0.54622756	0.55499235	0.53621058	0.49684698	0.43104764	0.34380680	0.24925690	0.16049368	0.09397267	0.05523463	0.03544744	0.02529514	0.02062818	0.02163118	0.03229108	0.06381321	0.13219479	0.23896581	0.35684599	0.45576539	0.52893025	0.59047983	0.65338939	0.71012177	0.75452826	0.78953848	0.81744615	0.84126056	0.85918688	0.87505980	0.88693356	0.89836951	0.90679207	0.91546717	0.92112123	0.92885498
213	J15  	 59.01	 60.92	  4.95	 82.33	  0.66	 91.26	 91.27	 89.58	0.00032596	0.00217496	0.01682544	0.02738100	0.02149433	0.01500841	0.01246370	0.01375133	0.02055274	0.04017325	0.08895712	0.18005192	0.30113966	0.42397459	0.52473738	0.58675324	0.61716117	0.63670662	0.65100314	0.65957223	0.67027236	0.69269523	0.72106581	0.73862558	0.74315550	0.74403977	0.75881669	0.79423851	0.83198000	0.85917249	0.87715998	0.88984130	0.90060176	0.90814639	0.91560330	0.92078758	0.92679155	0.93104905	0.93616615	0.93892110	0.94364044
214	J16  	  1.55	  1.70	  1.42	 13.85	 -2.42	 -0.21	  2.43	 185.02	0.00145344	0.00215615	0.01103294	0.01841762	0.01532256	0.01102889	0.00898166	0.00921173	0.01213389	0.01950863	0.03250384	0.04489269	0.04585475	0.03569656	0.02413550	0.01596591	0.01085037	0.00786057	0.00698003	0.00844170	0.01260776	0.01818677	0.02173487	0.02170660	0.01978048	0.01743792	0.01518633	0.01398486	0.01470511	0.01908278	0.03093358	0.05718164	0.10737114	0.18630819	0.28894060	0.40176724	0.51177056	0.60796336	0.68868818	0.75188182	0.80380399
215	J17  	 17.42	  8.53	  0.93	 35.06	 62.58	 43.11	 75.99	 34.56	0.00024730	0.00102493	0.00985572	0.01588644	0.01195466	0.00769905	0.00575787	0.00563331	0.00751018	0.01256990	0.02161605	0.02996545	0.02957758	0.02156666	0.01366872	0.00887750	0.00626645	0.00510965	0.00582433	0.01061871	0.02750851	0.07335438	0.16086881	0.27475183	0.38321343	0.47011286	0.54301290	0.61325036	0.67514296	0.72403907	0.76319630	0.79501746	0.82205730	0.84283773	0.86092208	0.87486378	0.88819561	0.89848947	0.90867735	0.91566804	0.92476055
216	J18  	 19.79	 33.50	  4.87	 64.57	-52.31	 61.06	 80.40	 130.59	0.00177418	0.00318099	0.01640708	0.02704774	0.02237698	0.01642920	0.01408922	0.01561452	0.02295460	0.04333599	0.09203985	0.17844219	0.28731672	0.39099845	0.46771015	0.50110684	0.49655945	0.47142507	0.43044716	0.37357642	0.30536984	0.23627081	0.17599646	0.13079307	0.10124580	0.08203004	0.06931441	0.06297817	0.06372071	0.07461475	0.10141307	0.15105184	0.22822150	0.32746970	0.43627245	0.54046017	0.63253505	0.70739890	0.76752803	0.81274915	0.84974621
217	J19  	  7.80	  5.09	 34.78	 26.98	 30.95	-75.84	 81.92	 292.20	0.01610578	0.02322999	0.11577073	0.28960696	0.40494807	0.46791981	0.49620125	0.49704234	0.47416618	0.42221644	0.34667158	0.26048364	0.17535973	0.10778021	0.06548442	0.04162242	0.02790242	0.02007901	0.01685303	0.01764073	0.02147867	0.02509175	0.02498252	0.02173936	0.01812367	0.01507418	0.01264585	0.01132263	0.01171427	0.01515249	0.02499858	0.04784095	0.09327626	0.16730888	0.26651248	0.37818414	0.48890922	0.58720719	0.67099612	0.73720937	0.79199507
218	J20  	  1.18	  0.46	  6.26	  4.12	 28.40	-49.95	 57.46	 299.63	0.00446672	0.00643665	0.03368976	0.07676648	0.09338652	0.09380618	0.08993537	0.08620855	0.08285868	0.07587744	0.06057345	0.03845829	0.01838260	0.00687683	0.00251319	0.00105660	0.00054859	0.00030630	0.00026728	0.00038139	0.00055961	0.00078698	0.00094598	0.00092771	0.00087381	0.00081303	0.00067617	0.00056488	0.00052544	0.00073982	0.00185802	0.00550104	0.01714459	0.04715199	0.10626514	0.19630475	0.30755807	0.42354827	0.53265392	0.62635378	0.70567914
219	J21  	  7.48	  6.58	 16.92	 30.83	 11.39	-37.19	 38.89	 287.03	0.00809128	0.01385897	0.07534397	0.16994102	0.20484669	0.20666337	0.20259983	0.20333470	0.21233998	0.22514927	0.23069504	0.21354077	0.17045836	0.12024087	0.08151436	0.05644495	0.04076109	0.03166622	0.02888691	0.03320477	0.04505600	0.06058073	0.07114703	0.07264456	0.06855510	0.06251629	0.05678876	0.05399778	0.05644151	0.06797897	0.09465471	0.14362171	0.21966626	0.31727766	0.42451096	0.52738172	0.61899288	0.69382937	0.75476442	0.80131948	0.83989734
220	J22  	  0.37	  0.59	  0.22	  5.36	 -8.15	  5.11	  9.62	 147.89	0.00113494	0.00082862	0.00168572	0.00201096	0.00121273	0.00062849	0.00045330	0.00047182	0.00084578	0.00194214	0.00519580	0.01119041	0.01594558	0.01547552	0.01189567	0.00822839	0.00547799	0.00373029	0.00302336	0.00332737	0.00438639	0.00526638	0.00507928	0.00412262	0.00324590	0.00260194	0.00202554	0.00175973	0.00180576	0.00258076	0.00538945	0.01356754	0.03480837	0.07993679	0.15554307	0.25722983	0.37216632	0.48446074	0.58595427	0.67008609	0.74045989
221	K1   	  1.72	  1.48	  1.82	 12.45	  7.95	 -7.05	 10.63	 318.42	0.00170006	0.00276701	0.01496709	0.02660533	0.02350999	0.01776657	0.01469176	0.01468616	0.01806089	0.02599090	0.03761160	0.04466141	0.03927457	0.02644784	0.01580806	0.00958539	0.00620581	0.00441643	0.00405426	0.00546783	0.00962792	0.01647298	0.02289800	0.02581917	0.02562528	0.02379141	0.02153763	0.02036237	0.02162942	0.02784827	0.04333668	0.07543293	0.13313820	0.21827258	0.32329407	0.43402061	0.53900866	0.62923723	0.70459376	0.76313133	0.81145516
222	K2   	  2.14	  1.43	  2.64	 12.15	 19.15	-15.00	 24.32	 321.92	0.00181046	0.00369168	0.02159630	0.04091283	0.03904847	0.03150950	0.02671977	0.02608292	0.02964623	0.03732049	0.04552529	0.04536573	0.03361469	0.01921068	0.00997727	0.00549570	0.00339369	0.00236399	0.00226426	0.00345439	0.00731723	0.01511938	0.02486652	0.03206060	0.03497344	0.03460911	0.03278919	0.03187506	0.03417644	0.04303847	0.06390408	0.10450613	0.17203339	0.26461007	0.37196823	0.47963558	0.57834803	0.66110902	0.72926725	0.78188680	0.82521479
223	K3   	  2.77	  1.50	  3.84	 12.61	 29.81	-22.63	 37.42	 322.80	0.00265042	0.00511753	0.02997271	0.06057660	0.06207915	0.05318054	0.04625728	0.04401940	0.04629981	0.05113029	0.05275592	0.04417102	0.02763079	0.01341184	0.00605629	0.00303741	0.00178113	0.00124393	0.00123685	0.00212761	0.00545514	0.01366541	0.02661850	0.03927163	0.04712927	0.04974100	0.04930365	0.04939147	0.05343090	0.06608237	0.09368168	0.14365604	0.22076820	0.31890293	0.42608157	0.52846520	0.61951299	0.69378918	0.75430677	0.80041110	0.83881061
224	K4   	  3.96	  1.60	  6.00	 13.26	 46.38	-33.06	 56.95	 324.52	0.00405996	0.00743829	0.04490364	0.09872203	0.11179009	0.10335694	0.09174583	0.08250499	0.07495787	0.06493044	0.04834746	0.02799437	0.01180094	0.00385536	0.00127844	0.00055007	0.00029336	0.00020810	0.00025589	0.00054154	0.00202633	0.00790234	0.02287395	0.04579054	0.06789463	0.08224574	0.08939991	0.09495317	0.10486662	0.12647944	0.16754697	0.23337477	0.32294540	0.42402326	0.52403762	0.61251572	0.68767972	0.74692477	0.79492908	0.83094962	0.86166570
225	K5   	  5.96	  5.09	  6.11	 26.99	 12.38	 -9.87	 15.83	 321.44	0.00298327	0.00623122	0.03663906	0.07319343	0.07492793	0.06500277	0.05836719	0.05863342	0.06728182	0.08526853	0.10800018	0.11928260	0.10639140	0.07892310	0.05411134	0.03738006	0.02693377	0.02105562	0.01989425	0.02477043	0.03790764	0.05797439	0.07642602	0.08551275	0.08612131	0.08205194	0.07698942	0.07487112	0.07882776	0.09375859	0.12601488	0.18209489	0.26451865	0.36498275	0.47080201	0.56919338	0.65462297	0.72326717	0.77835242	0.81977438	0.85410366
226	K6   	  7.38	  5.17	  8.45	 27.22	 25.95	-19.04	 32.19	 323.74	0.00424366	0.00831002	0.04902309	0.10290460	0.11182220	0.10212357	0.09384649	0.09279467	0.10041376	0.11503930	0.12843623	0.12488153	0.09890682	0.06576999	0.04119780	0.02685260	0.01880537	0.01461677	0.01423475	0.01926848	0.03343156	0.05850224	0.08725610	0.10778736	0.11647606	0.11645574	0.11328700	0.11288017	0.11971638	0.13974252	0.17976100	0.24457703	0.33310195	0.43372617	0.53370469	0.62265470	0.69774486	0.75674938	0.80359364	0.83841344	0.86768393
227	K7   	  9.13	  5.25	 11.35	 27.44	 40.64	-28.35	 49.55	 325.10	0.00581774	0.01087255	0.06354225	0.13976109	0.16062394	0.15361829	0.14379015	0.13951052	0.14217634	0.14692831	0.14356416	0.12133180	0.08375963	0.04873117	0.02721447	0.01641518	0.01106663	0.00851932	0.00860950	0.01295731	0.02633011	0.05451504	0.09438016	0.13113623	0.15396300	0.16294297	0.16521299	0.16942503	0.18135325	0.20814963	0.25665502	0.32911920	0.42035381	0.51616275	0.60574391	0.68155732	0.74393300	0.79188006	0.82976760	0.85769786	0.88156326
228	K8   	 15.16	  5.87	 22.86	 29.09	 75.52	-52.64	 92.05	 325.12	0.01214969	0.01971671	0.11242003	0.27796952	0.37054192	0.39849548	0.38720120	0.35027706	0.29419805	0.21956752	0.13875383	0.07217046	0.03023350	0.01076267	0.00408224	0.00192110	0.00116734	0.00090121	0.00101035	0.00204746	0.00694814	0.02581445	0.07526594	0.15745046	0.24866489	0.32528730	0.38554194	0.43948224	0.49008020	0.54130169	0.59723004	0.65593300	0.71235351	0.75941830	0.79829835	0.82813709	0.85296603	0.87152882	0.88758277	0.89911790	0.91126330
