IT8.7/1
ORIGINATOR	"Wolf Faust"
DESCRIPTOR	"Ektachrome, Type 3, L* a* b* (light D50, viewing angle 2)"
MANUFACTURER	"Wolf Faust - http://www.coloraid.de"
CREATED	"November 16, 2013"
DIFFUSE_GEOMETRY	"opal"
SERIAL	"E131102 Batch Average Data"
MATERIAL	"For Kodak Ektachrome Product Family (K3)"
Note: XYZ/Lab/LCh data was calculated from the spectral data below and may differ from mean XYZ/Lab/LCh data provided elsewhere.
ID	Name	X	Y	Z	L	a	b	C	h	380nm	390nm	400nm	410nm	420nm	430nm	440nm	450nm	460nm	470nm	480nm	490nm	500nm	510nm	520nm	530nm	540nm	550nm	560nm	570nm	580nm	590nm	600nm	610nm	620nm	630nm	640nm	650nm	660nm	670nm	680nm	690nm	700nm	710nm	720nm	730nm	740nm	750nm	760nm	770nm	780nm
229	K9   	 24.08	 22.75	 21.34	 54.81	  9.66	 -5.34	 11.03	 331.06	0.01328810	0.03222688	0.11504275	0.21661555	0.24525442	0.23659729	0.23282163	0.24280231	0.26032350	0.28204880	0.30246973	0.31096382	0.29839631	0.27046254	0.23833116	0.20634799	0.18207918	0.16950122	0.16834804	0.18015306	0.20858353	0.25009971	0.28644873	0.30393634	0.30373303	0.29376740	0.28164795	0.27237662	0.26913939	0.27371660	0.28710483	0.31012196	0.34276455	0.38470565	0.43498172	0.49260045	0.55476757	0.61783306	0.67868620	0.73467998	0.78517734
230	K10  	 26.25	 22.81	 24.65	 54.88	 18.55	-11.50	 21.83	 328.21	0.01518348	0.03684227	0.13204279	0.25248820	0.29075218	0.28420362	0.28199772	0.29352505	0.30879532	0.32291557	0.33073711	0.32419742	0.29744047	0.25886580	0.22053308	0.18658542	0.16294322	0.15210164	0.15343312	0.16898405	0.20393577	0.25639650	0.30741998	0.33973813	0.35146113	0.34951986	0.34206975	0.33522027	0.33318090	0.33835725	0.35192429	0.37480754	0.40677073	0.44693983	0.49423689	0.54747473	0.60403292	0.66061099	0.71467738	0.76398814	0.80838171
231	K11  	 28.78	 22.87	 28.51	 54.94	 28.37	-18.03	 33.62	 327.57	0.01769013	0.04192473	0.15153992	0.29411137	0.34442217	0.34118367	0.34130061	0.35472635	0.36600918	0.36871360	0.35979261	0.33520705	0.29301689	0.24402220	0.20038539	0.16522152	0.14262182	0.13348697	0.13691071	0.15560450	0.19653129	0.26026857	0.32806711	0.37913639	0.40736008	0.41772251	0.41823766	0.41600141	0.41630636	0.42238919	0.43581562	0.45729120	0.48658906	0.52282164	0.56475415	0.61132899	0.66003883	0.70825878	0.75392219	0.79526438	0.83259775
232	K12  	 33.50	 22.94	 36.44	 55.02	 45.41	-29.86	 54.35	 326.67	0.02235594	0.05186577	0.18949588	0.37724111	0.45471124	0.46068225	0.46775538	0.48534232	0.48444200	0.45749486	0.41006817	0.34922764	0.28011965	0.21531068	0.16509409	0.12956789	0.10919768	0.10241825	0.10803085	0.12971103	0.17760699	0.25783714	0.35474916	0.44281030	0.50776398	0.54896443	0.57224713	0.58466416	0.59264494	0.60062545	0.61093635	0.62516096	0.64374172	0.66632564	0.69244609	0.72149680	0.75217271	0.78297789	0.81262615	0.84006270	0.86584027
233	K13  	 22.93	 35.49	 50.11	 66.12	-44.22	-27.77	 52.22	 212.12	0.02384936	0.04461312	0.15979335	0.34962184	0.47067432	0.53156965	0.57467224	0.61192037	0.64147695	0.66188856	0.67322816	0.67157717	0.65177243	0.62499355	0.59643455	0.55034106	0.48908784	0.42203422	0.35149287	0.28206334	0.21895215	0.16583906	0.12142332	0.08663733	0.06220803	0.04642276	0.03684375	0.03155461	0.02969814	0.03075617	0.03501605	0.04359360	0.05806689	0.08080560	0.11472950	0.16320392	0.22749697	0.30595764	0.39447775	0.48739058	0.57805687
234	K14  	 25.45	 13.26	 26.98	 43.15	 65.78	-35.79	 74.88	 331.45	0.01855893	0.04577593	0.16747833	0.32450638	0.37745249	0.36661009	0.36597000	0.38035273	0.36948332	0.32592276	0.26217617	0.19347580	0.12994048	0.08107214	0.05020266	0.03295598	0.02492753	0.02287825	0.02573171	0.03632037	0.06407770	0.12362346	0.21927663	0.33445816	0.44453414	0.53365848	0.59763330	0.64004397	0.66769148	0.68678506	0.70151214	0.71514576	0.72949975	0.74545051	0.76343265	0.78368974	0.80539103	0.82771373	0.84942915	0.86967293	0.88931274
235	K15  	 65.32	 65.12	  4.10	 84.55	  5.74	 99.85	 100.02	 86.71	0.00118175	0.00614209	0.01917219	0.02531651	0.01936673	0.01366038	0.01144339	0.01236976	0.01779092	0.03228540	0.06577965	0.12994950	0.22825258	0.35281315	0.48361929	0.58805823	0.65343162	0.69069156	0.71055158	0.72537820	0.75095683	0.79166047	0.82507212	0.84032202	0.84378576	0.84138260	0.83584987	0.82871580	0.82131116	0.81437631	0.80868986	0.80541555	0.80512372	0.80817768	0.81480227	0.82492262	0.83783193	0.85282258	0.86869241	0.88420886	0.89968019
236	K16  	  0.86	  0.89	  0.80	  8.05	 -0.04	 -1.10	  1.10	 268.16	0.00187054	0.00328694	0.00836142	0.01170074	0.00935211	0.00656204	0.00556375	0.00608922	0.00789126	0.01134832	0.01622961	0.02053106	0.02097979	0.01721004	0.01213874	0.00807764	0.00561757	0.00448083	0.00417290	0.00476137	0.00649565	0.00936422	0.01202369	0.01286211	0.01185841	0.01031055	0.00893501	0.00812640	0.00811354	0.00894621	0.01111924	0.01538877	0.02302368	0.03630574	0.05851115	0.09399589	0.14631300	0.21642900	0.30211684	0.39805862	0.49742667
237	K17  	 15.80	  7.65	  0.71	 33.25	 61.34	 43.87	 75.42	 35.57	0.00066790	0.00415637	0.01204243	0.01496356	0.01040934	0.00633415	0.00490942	0.00522164	0.00669587	0.00971612	0.01404392	0.01790228	0.01838410	0.01515222	0.01087569	0.00765876	0.00599155	0.00576830	0.00710793	0.01173820	0.02583526	0.06255503	0.13437552	0.23669337	0.34787211	0.44655851	0.52227405	0.57537349	0.61179084	0.63790276	0.65839331	0.67693441	0.69564042	0.71552064	0.73700376	0.76030620	0.78480472	0.80950398	0.83345740	0.85580280	0.87765849
238	K18  	 13.46	 25.34	  4.46	 57.40	-57.04	 50.92	 76.46	 138.24	0.00286189	0.00609359	0.01798464	0.02728616	0.02437957	0.01954555	0.01758838	0.01928251	0.02657618	0.04446534	0.08157686	0.14420412	0.22702503	0.31584514	0.39037298	0.42421284	0.41354706	0.37387199	0.31769736	0.25602046	0.19761594	0.14806037	0.10682373	0.07481943	0.05263684	0.03853213	0.03010606	0.02553483	0.02397361	0.02495249	0.02876105	0.03650861	0.04953621	0.07042804	0.10214058	0.14826680	0.21040324	0.28731301	0.37522155	0.46832158	0.56059873
239	K19  	  5.66	  4.34	 24.87	 24.75	 18.67	-63.83	 66.50	 286.31	0.01399765	0.02699754	0.09919902	0.21388407	0.27870687	0.29944907	0.32069302	0.34762031	0.35138631	0.32408736	0.27394774	0.21299172	0.15070031	0.09860430	0.06261816	0.04000560	0.02723785	0.02063671	0.01742276	0.01657864	0.01753737	0.01908699	0.01905108	0.01669577	0.01333003	0.01048458	0.00854006	0.00741738	0.00720964	0.00784965	0.00966091	0.01344260	0.02023645	0.03220268	0.05257792	0.08569896	0.13529731	0.20273712	0.28636974	0.38125598	0.48042504
240	K20  	  3.54	  1.87	  6.92	 14.79	 33.47	-34.47	 48.04	 314.15	0.00627393	0.01624349	0.05709086	0.10122300	0.10541550	0.09154005	0.08676258	0.09226738	0.09460872	0.08890744	0.07492863	0.05519078	0.03456074	0.01863527	0.00945373	0.00510606	0.00323356	0.00260644	0.00271804	0.00389127	0.00742622	0.01559224	0.02880682	0.04272156	0.05230445	0.05649755	0.05736656	0.05760651	0.05951723	0.06443106	0.07386360	0.08948481	0.11315285	0.14687676	0.19242607	0.25136072	0.32255021	0.40235264	0.48615743	0.56893653	0.64731911
241	K21  	 14.90	 11.02	 22.47	 39.62	 28.60	-33.74	 44.23	 310.28	0.01464993	0.03459289	0.12526971	0.24284186	0.28304983	0.27736893	0.27745644	0.29064022	0.29746748	0.29055364	0.26883459	0.23256473	0.18473761	0.13684067	0.09904515	0.07276327	0.05760898	0.05132776	0.05204692	0.06102954	0.08242656	0.11777707	0.15687644	0.18547484	0.19840365	0.19949848	0.19540819	0.19158784	0.19173923	0.19809375	0.21208612	0.23510205	0.26775264	0.31026087	0.36214812	0.42282057	0.48944587	0.55824348	0.62558819	0.68854120	0.74612051
242	K22  	  0.50	  0.98	  1.62	  8.79	-17.60	-11.22	 20.87	 212.53	0.00175720	0.00309025	0.00980539	0.01635478	0.01580683	0.01308312	0.01220962	0.01379813	0.01760896	0.02406096	0.03236461	0.03869948	0.03829213	0.03123476	0.02207607	0.01428182	0.00917052	0.00630505	0.00468207	0.00384654	0.00342945	0.00308365	0.00256742	0.00191708	0.00128848	0.00095499	0.00075329	0.00057454	0.00058239	0.00064954	0.00085796	0.00136053	0.00226692	0.00442345	0.00936866	0.02033463	0.04238163	0.08120436	0.14143387	0.22367191	0.32345034
243	L1   	  2.10	  1.78	  1.68	 14.26	  9.12	 -2.41	  9.44	 345.18	0.00273257	0.00584813	0.01690426	0.02509623	0.02151557	0.01594359	0.01379150	0.01495790	0.01830579	0.02397312	0.03089901	0.03548055	0.03375972	0.02667687	0.01868165	0.01258238	0.00899673	0.00747345	0.00736953	0.00891072	0.01304228	0.02036579	0.02843533	0.03324245	0.03364628	0.03150211	0.02888801	0.02722286	0.02741814	0.02987084	0.03518776	0.04460162	0.06018708	0.08443289	0.12008975	0.17024666	0.23576203	0.31454819	0.40242278	0.49376765	0.58327642
244	L2   	  2.63	  1.78	  1.80	 14.27	 20.12	 -3.69	 20.45	 349.62	0.00255933	0.00667298	0.02015722	0.03003727	0.02576529	0.01902197	0.01640615	0.01759740	0.02082901	0.02569195	0.03045329	0.03186723	0.02755566	0.01976174	0.01260063	0.00795627	0.00552222	0.00463980	0.00482051	0.00645689	0.01095777	0.02010655	0.03273005	0.04372278	0.04936736	0.05026498	0.04889618	0.04782853	0.04873992	0.05265748	0.06070636	0.07438336	0.09572256	0.12682696	0.16991863	0.22686648	0.29722267	0.37761305	0.46348819	0.54950855	0.63168249
245	L3   	  3.28	  1.85	  2.02	 14.69	 29.68	 -5.16	 30.13	 350.14	0.00282444	0.00778643	0.02444041	0.03669288	0.03187171	0.02356178	0.02037504	0.02174256	0.02476494	0.02830557	0.03035663	0.02846989	0.02193349	0.01400181	0.00803949	0.00468738	0.00308912	0.00260996	0.00287773	0.00428689	0.00841256	0.01830091	0.03475595	0.05296951	0.06656522	0.07355281	0.07600167	0.07715885	0.07992028	0.08607260	0.09744238	0.11561729	0.14261233	0.17994343	0.22894273	0.29045933	0.36278286	0.44195548	0.52355927	0.60281551	0.67710015
246	L4   	  4.10	  1.86	  2.15	 14.73	 42.11	 -6.32	 42.58	 351.47	0.00317752	0.00964304	0.03060742	0.04622795	0.04030970	0.02944704	0.02534681	0.02687902	0.02837072	0.02775366	0.02394796	0.01737835	0.01016313	0.00490717	0.00221297	0.00109978	0.00065213	0.00056093	0.00064299	0.00116077	0.00316536	0.00998511	0.02670192	0.05421462	0.08543319	0.11176729	0.12991573	0.14223386	0.15315663	0.16640566	0.18483506	0.21067070	0.24542478	0.28970453	0.34329176	0.40587056	0.47468735	0.54589365	0.61580654	0.68112483	0.74113257
247	L5   	  7.26	  6.01	  5.34	 29.45	 15.24	 -1.96	 15.36	 352.68	0.00481730	0.01265775	0.04210931	0.06914026	0.06688899	0.05562230	0.05080723	0.05381169	0.06173145	0.07390546	0.08726369	0.09488953	0.09007133	0.07511039	0.05792323	0.04349455	0.03435317	0.03035385	0.03059732	0.03597492	0.04910808	0.07093496	0.09429705	0.10949401	0.11373326	0.11069221	0.10543799	0.10157854	0.10144469	0.10625752	0.11734450	0.13611158	0.16410584	0.20263595	0.25265992	0.31464718	0.38670439	0.46474983	0.54448328	0.62143424	0.69294738
248	L6   	  9.26	  6.09	  5.98	 29.64	 32.25	 -4.69	 32.58	 351.72	0.00557388	0.01510376	0.05107563	0.08456404	0.08237741	0.06859468	0.06264710	0.06589445	0.07297781	0.08165067	0.08824330	0.08689875	0.07442404	0.05594213	0.03927144	0.02750600	0.02107706	0.01887635	0.02011233	0.02618786	0.04146055	0.07061352	0.10967478	0.14585991	0.16956181	0.18034294	0.18315573	0.18381980	0.18682859	0.19503867	0.21040569	0.23441448	0.26803455	0.31143820	0.36429979	0.42588965	0.49348325	0.56324704	0.63153284	0.69514028	0.75328771
249	L7   	 11.56	  6.23	  6.70	 29.98	 48.34	 -7.32	 48.89	 351.39	0.00623986	0.01800077	0.06183033	0.10335819	0.10155846	0.08455313	0.07733531	0.08095315	0.08601068	0.08861953	0.08549488	0.07402970	0.05533929	0.03614013	0.02223309	0.01408686	0.01022526	0.00920089	0.01042172	0.01536753	0.02918255	0.06055628	0.11273243	0.17500732	0.23064748	0.27034199	0.29466933	0.30956123	0.32169116	0.33618193	0.35598986	0.38295859	0.41765463	0.45946009	0.50736472	0.56023659	0.61560402	0.67056364	0.72274863	0.76999134	0.81288271
250	L8   	 14.38	  6.42	  7.38	 30.45	 64.92	 -9.36	 65.59	 351.79	0.00704248	0.02178472	0.07625235	0.12861173	0.12709442	0.10494859	0.09612337	0.10022530	0.09973204	0.08957451	0.07113507	0.04896675	0.02853023	0.01434482	0.00690666	0.00365158	0.00237205	0.00211827	0.00261704	0.00472212	0.01211184	0.03509970	0.08869785	0.17776465	0.28704271	0.39294763	0.47935288	0.54255441	0.58706826	0.61929171	0.64427342	0.66604969	0.68717113	0.70905143	0.73236395	0.75727855	0.78325979	0.80918338	0.83442606	0.85755532	0.88006682
251	L9   	 23.97	 22.64	 18.70	 54.70	  9.68	 -0.04	  9.68	 359.77	0.01172748	0.02935804	0.10447778	0.19313243	0.21418813	0.20299304	0.19778613	0.20626196	0.22376791	0.24795788	0.27339628	0.28885194	0.28365565	0.26174526	0.23356968	0.20391926	0.18092747	0.16909866	0.16852358	0.18097743	0.21033573	0.25324752	0.29126384	0.31035241	0.31135792	0.30220651	0.29043359	0.28137778	0.27824337	0.28290734	0.29636053	0.31940478	0.35208862	0.39393328	0.44398595	0.50109912	0.56249250	0.62465849	0.68458350	0.73954405	0.78909421
252	L10  	 26.63	 22.77	 19.94	 54.83	 20.30	 -2.45	 20.44	 353.13	0.01262687	0.03205120	0.11439765	0.21206802	0.23612117	0.22412445	0.21855561	0.22735070	0.24338686	0.26312466	0.28085654	0.28650511	0.27160946	0.24220405	0.20974810	0.17935542	0.15793422	0.14858369	0.15131296	0.16868317	0.20676800	0.26451001	0.32259179	0.36223077	0.38010244	0.38257109	0.37783687	0.37252811	0.37125083	0.37668774	0.39017390	0.41246033	0.44342911	0.48208715	0.52723502	0.57756508	0.63056129	0.68329221	0.73343170	0.77904323	0.82019671
253	L11  	 29.30	 22.81	 20.61	 54.88	 30.63	 -3.75	 30.86	 353.02	0.01307869	0.03411794	0.12186614	0.22600970	0.25157822	0.23842754	0.23232265	0.24117370	0.25534754	0.27038945	0.28084374	0.27782352	0.25510535	0.22021417	0.18513708	0.15496948	0.13526706	0.12800465	0.13312674	0.15403389	0.19903795	0.27035240	0.34933591	0.41310849	0.45324635	0.47311357	0.48029093	0.48212395	0.48443933	0.49096629	0.50343184	0.52291291	0.54907853	0.58110711	0.61781293	0.65835182	0.70055187	0.74224117	0.78168157	0.81732538	0.84975636
254	L12  	 34.19	 23.16	 22.02	 55.24	 46.83	 -5.93	 47.20	 352.78	0.01438491	0.03775476	0.13586311	0.25244166	0.28144284	0.26646920	0.25965004	0.26870024	0.27920545	0.28524728	0.28217874	0.26431647	0.22923036	0.18675807	0.14884671	0.11979734	0.10277004	0.09792457	0.10515096	0.12907916	0.18161255	0.27159663	0.38482925	0.49406636	0.58181347	0.64428529	0.68482803	0.70925926	0.72368400	0.73284544	0.73961284	0.74666339	0.75526763	0.76627586	0.77978101	0.79597666	0.81409508	0.83335153	0.85296485	0.87156311	0.89001781
255	L13  	 16.92	 28.00	 46.09	 59.89	-47.18	-33.86	 58.07	 215.67	0.02086386	0.03708043	0.13297310	0.29813361	0.41174092	0.47510188	0.52266289	0.56428079	0.59723327	0.61943617	0.63028168	0.62576928	0.60068688	0.56569945	0.52620178	0.46894548	0.39838557	0.32520039	0.25316006	0.18716856	0.13139175	0.08861828	0.05737306	0.03633300	0.02358751	0.01633814	0.01232988	0.01017246	0.00943082	0.00985411	0.01163187	0.01542322	0.02241514	0.03465961	0.05550679	0.08920669	0.13952709	0.20779509	0.29246672	0.38864698	0.48831135
256	L14  	 20.81	  9.77	 22.32	 37.42	 69.65	-37.24	 78.98	 331.87	0.01630257	0.04174936	0.15255553	0.29104534	0.33179402	0.31433839	0.31088239	0.32387175	0.30961431	0.26181445	0.19679423	0.13266043	0.07972521	0.04371269	0.02368600	0.01394367	0.00983958	0.00886205	0.01027693	0.01592408	0.03254434	0.07399581	0.15163794	0.25845989	0.37165687	0.47033998	0.54506430	0.59676676	0.63173446	0.65650335	0.67564517	0.69279630	0.71019553	0.72882808	0.74921948	0.77147947	0.79504236	0.81884557	0.84202377	0.86352439	0.88425508
257	L15  	 64.26	 61.44	  1.89	 82.61	 11.69	 113.24	 113.84	 84.11	0.00007708	0.00118726	0.00418458	0.00461265	0.00282076	0.00164312	0.00143918	0.00185490	0.00320341	0.00708503	0.01866075	0.05022072	0.11764464	0.22952486	0.37242353	0.50642826	0.60197520	0.66065664	0.69343009	0.71521525	0.74443711	0.78724082	0.82209217	0.83816206	0.84215330	0.84011307	0.83503950	0.82854748	0.82169228	0.81509473	0.80952748	0.80615932	0.80562188	0.80848064	0.81487502	0.82472618	0.83736888	0.85199117	0.86751734	0.88293827	0.89826160
258	L16  	  0.09	  0.09	  0.07	  0.81	  0.17	  0.13	  0.22	 38.27	0.00114847	0.00108784	0.00122423	0.00127066	0.00082391	0.00041358	0.00034289	0.00045376	0.00061555	0.00100117	0.00146321	0.00204217	0.00213320	0.00171619	0.00114324	0.00077125	0.00051208	0.00042815	0.00040852	0.00047372	0.00062332	0.00092115	0.00125263	0.00142550	0.00133211	0.00126297	0.00113515	0.00101633	0.00105485	0.00119770	0.00150696	0.00220003	0.00364799	0.00686083	0.01377674	0.02809709	0.05503423	0.09974249	0.16598500	0.25281385	0.35454188
259	L17  	 10.57	  4.61	  0.06	 25.61	 59.97	 42.98	 73.78	 35.63	0.00019352	0.00077294	0.00182834	0.00178646	0.00083447	0.00029203	0.00021543	0.00030192	0.00042284	0.00081103	0.00139272	0.00217353	0.00245177	0.00204078	0.00138889	0.00094524	0.00068439	0.00068360	0.00090923	0.00184307	0.00555688	0.01928261	0.05696208	0.12871137	0.22612904	0.32747080	0.41417112	0.48002399	0.52804173	0.56431609	0.59357048	0.61998178	0.64586279	0.67241529	0.69998171	0.72898743	0.75855586	0.78772744	0.81554381	0.84116808	0.86570707
260	L18  	  7.23	 15.41	  1.40	 46.20	-57.24	 55.84	 79.97	 135.71	0.00113436	0.00158867	0.00321950	0.00384730	0.00275022	0.00180693	0.00164168	0.00200765	0.00326228	0.00706646	0.01796043	0.04517786	0.09702495	0.17105759	0.24687703	0.29096992	0.28938395	0.25510319	0.20431627	0.15087049	0.10372946	0.06769502	0.04204094	0.02532491	0.01558490	0.01034975	0.00746848	0.00598201	0.00553373	0.00585049	0.00713680	0.00987890	0.01515245	0.02469107	0.04173857	0.07068202	0.11590020	0.17946339	0.26081476	0.35560558	0.45649755
261	L19  	  3.13	  1.72	 16.86	 13.94	 30.49	-66.19	 72.87	 294.74	0.00901127	0.01616230	0.05947471	0.13420068	0.18161697	0.19954322	0.22043522	0.24695402	0.25002616	0.22197028	0.17359014	0.12044349	0.07335016	0.03985179	0.02063340	0.01080904	0.00616895	0.00402993	0.00301999	0.00263112	0.00252961	0.00253365	0.00231247	0.00187646	0.00133977	0.00106436	0.00091281	0.00075592	0.00077789	0.00082165	0.00099901	0.00145299	0.00253287	0.00485668	0.01008784	0.02160473	0.04428415	0.08377956	0.14487282	0.22772745	0.32746979
262	L20  	  5.77	  2.93	  4.84	 19.77	 41.35	-16.04	 44.35	 338.81	0.00549251	0.01470597	0.04914601	0.08096730	0.07812733	0.06345418	0.05763432	0.06084829	0.06389845	0.06331209	0.05714047	0.04513287	0.02998861	0.01702115	0.00901870	0.00503133	0.00328127	0.00279523	0.00316169	0.00495087	0.01047812	0.02460145	0.05056659	0.08337311	0.11284565	0.13284688	0.14404218	0.15078199	0.15773523	0.16824800	0.18477337	0.20926630	0.24296496	0.28645778	0.33963932	0.40201659	0.47082467	0.54215387	0.61239204	0.67811137	0.73846527
263	L21  	 15.09	 11.09	 12.18	 39.73	 29.25	 -9.61	 30.79	 341.81	0.00915378	0.02364419	0.08297468	0.14783435	0.15671849	0.14143227	0.13469563	0.14082432	0.15153186	0.16282999	0.16974495	0.16496539	0.14442731	0.11524444	0.08786162	0.06686485	0.05431534	0.04950143	0.05153805	0.06231835	0.08737974	0.13005622	0.18027108	0.22120839	0.24475453	0.25325313	0.25347751	0.25199541	0.25360415	0.26116312	0.27651209	0.30081132	0.33443847	0.37712116	0.42784854	0.48569627	0.54779050	0.61070074	0.67151285	0.72765614	0.77865465
264	L22  	  1.65	  0.95	  0.11	  8.55	 23.12	 12.58	 26.33	 28.55	0.00100376	0.00124187	0.00204892	0.00204306	0.00119231	0.00062690	0.00047826	0.00054928	0.00078221	0.00141067	0.00251255	0.00412656	0.00524342	0.00497927	0.00381749	0.00266231	0.00191841	0.00168492	0.00185499	0.00273958	0.00532794	0.01139613	0.02094805	0.03068260	0.03679294	0.03892097	0.03875176	0.03844333	0.03968279	0.04344695	0.05087170	0.06354295	0.08346643	0.11288738	0.15431514	0.20996622	0.27958829	0.36015329	0.44696657	0.53466749	0.61879158
265	GS0  	 80.02	 82.63	 62.38	 92.85	  0.69	  5.48	  5.53	 82.88	0.03278205	0.07096650	0.25729451	0.52858715	0.66545418	0.70998055	0.73371927	0.75454083	0.77236429	0.78711947	0.80040275	0.80892452	0.80742006	0.80913524	0.82124736	0.82500115	0.82096766	0.81581653	0.80911979	0.80563331	0.81680520	0.84496870	0.86698763	0.87338849	0.87131579	0.86533342	0.85742907	0.84865274	0.83993688	0.83191145	0.82497273	0.82031237	0.81864920	0.82055625	0.82616305	0.83549137	0.84771364	0.86201007	0.87715106	0.89219177	0.90633179
266	GS1  	 57.68	 59.96	 47.56	 81.82	 -0.33	  2.22	  2.24	 98.51	0.02530857	0.05696209	0.20615056	0.41561445	0.51099620	0.53320654	0.54557587	0.56386638	0.58541884	0.60849605	0.63062526	0.64448005	0.64187854	0.63245348	0.62427027	0.60694737	0.58598510	0.57091066	0.56286462	0.56495258	0.58369294	0.61599075	0.63841643	0.64039339	0.62863686	0.61081983	0.59277385	0.57793230	0.56886606	0.56697389	0.57246035	0.58548101	0.60540453	0.63122556	0.66180996	0.69612906	0.73239594	0.76860393	0.80310945	0.83463290	0.86293281
267	GS2  	 51.09	 53.05	 42.05	 77.91	 -0.18	  2.16	  2.17	 94.82	0.02285758	0.05187938	0.18774281	0.37431323	0.45413930	0.46811105	0.47596239	0.49255135	0.51484724	0.54082481	0.56686707	0.58389272	0.58260430	0.57136348	0.55848674	0.53659324	0.51269598	0.49636561	0.48896214	0.49315227	0.51427676	0.54823571	0.57188771	0.57448468	0.56232805	0.54365564	0.52496109	0.51011592	0.50185551	0.50150932	0.50941545	0.52570806	0.54976779	0.58047663	0.61647635	0.65662001	0.69887770	0.74085898	0.78063751	0.81692898	0.84939335
268	GS3  	 44.56	 46.34	 36.85	 73.77	 -0.35	  1.90	  1.94	 100.36	0.02029240	0.04698580	0.16935805	0.33401415	0.39977419	0.40692281	0.41114053	0.42611857	0.44869209	0.47658672	0.50541490	0.52486981	0.52467453	0.51185124	0.49499203	0.46961719	0.44364509	0.42647187	0.41936631	0.42467527	0.44672970	0.48063268	0.50406590	0.50640005	0.49366407	0.47435275	0.45534665	0.44070523	0.43321616	0.43420099	0.44408882	0.46312800	0.49069487	0.52567862	0.56670749	0.61249647	0.66075357	0.70875809	0.75435371	0.79591663	0.83301996
269	GS4  	 38.77	 40.27	 31.99	 69.66	 -0.18	  1.86	  1.87	 95.63	0.01804525	0.04227259	0.15211017	0.29599646	0.34890125	0.35021603	0.35130892	0.36468833	0.38699854	0.41616945	0.44703592	0.46839242	0.46918550	0.45519605	0.43525884	0.40745913	0.38047708	0.36317261	0.35671269	0.36309723	0.38600337	0.42012265	0.44398549	0.44682908	0.43438709	0.41533024	0.39670860	0.38275805	0.37609025	0.37811029	0.38933001	0.41011856	0.44003329	0.47801803	0.52278737	0.57308052	0.62645653	0.67960782	0.73029457	0.77659747	0.81813969
270	GS5  	 33.81	 35.12	 27.92	 65.84	 -0.18	  1.75	  1.76	 96.03	0.01608786	0.03823756	0.13685185	0.26308870	0.30580195	0.30295256	0.30186739	0.31386449	0.33564453	0.36514919	0.39706589	0.41959281	0.42110717	0.40632181	0.38433624	0.35525816	0.32811054	0.31099808	0.30497750	0.31177283	0.33451336	0.36787562	0.39138386	0.39440401	0.38224218	0.36355919	0.34547249	0.33222451	0.32631145	0.32911239	0.34122184	0.36302378	0.39436492	0.43439452	0.48197310	0.53588613	0.59341042	0.65121065	0.70665082	0.75744683	0.80302302
271	GS6  	 29.02	 30.15	 24.00	 61.79	 -0.23	  1.60	  1.62	 98.17	0.01403526	0.03410275	0.12161952	0.23084012	0.26416824	0.25782489	0.25503301	0.26568403	0.28658093	0.31584280	0.34806215	0.37120568	0.37324497	0.35799028	0.33467474	0.30500777	0.27827384	0.26174302	0.25617212	0.26303801	0.28506637	0.31704883	0.33978607	0.34283293	0.33107402	0.31310196	0.29586061	0.28350148	0.27840209	0.28179333	0.29434923	0.31667477	0.34884012	0.39028989	0.44005735	0.49701307	0.55845190	0.62068922	0.68085245	0.73636388	0.78632768
272	GS7  	 24.68	 25.69	 20.54	 57.75	 -0.41	  1.34	  1.40	 106.81	0.01264545	0.03039618	0.10779184	0.20158989	0.22696019	0.21828656	0.21428145	0.22370414	0.24346747	0.27187958	0.30380720	0.32711439	0.32950904	0.31399563	0.28974498	0.26013100	0.23425728	0.21852685	0.21339217	0.22006659	0.24086126	0.27079647	0.29219039	0.29496822	0.28367901	0.26660463	0.25047588	0.23909080	0.23469853	0.23841020	0.25108244	0.27341523	0.30579143	0.34789975	0.39903621	0.45830046	0.52304710	0.58944935	0.65423673	0.71434377	0.76880380
273	GS8  	 20.84	 21.73	 17.23	 53.74	 -0.52	  1.60	  1.69	 108.10	0.01087495	0.02665335	0.09386727	0.17288021	0.19099993	0.18054747	0.17572290	0.18385687	0.20215103	0.22945340	0.26074914	0.28420689	0.28744724	0.27251701	0.24854163	0.21994890	0.19556292	0.18094411	0.17632666	0.18270771	0.20209813	0.23000572	0.25013337	0.25286885	0.24231321	0.22632474	0.21139833	0.20109408	0.19740078	0.20132963	0.21378892	0.23566601	0.26757031	0.30958003	0.36132248	0.42221854	0.48958256	0.55942582	0.62814858	0.69248367	0.75096903
274	GS9  	 17.52	 18.31	 14.43	 49.86	 -0.69	  1.73	  1.86	 111.93	0.00924183	0.02348854	0.08182586	0.14810255	0.16051249	0.14905828	0.14376386	0.15083255	0.16762246	0.19331940	0.22345875	0.24650790	0.25026776	0.23595378	0.21255470	0.18528307	0.16261435	0.14916027	0.14501780	0.15092390	0.16873846	0.19433653	0.21298589	0.21556917	0.20572842	0.19096736	0.17723299	0.16791665	0.16481092	0.16886750	0.18087850	0.20198888	0.23298813	0.27438044	0.32620547	0.38797774	0.45737049	0.53024135	0.60263868	0.67109324	0.73372628
